year,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h
2016,06,22,15.8,12.5,22.1,28.4,22.2,27.1,25.9,59,68,52,56
2016,06,23,17.9,14.4,24.6,31.3,24.0,30.5,27.8,50,62,42,46
2016,06,24,19.4,15.8,26.2,32.9,24.8,32.3,30.4,56,70,47,51
2016,06,25,21.9,18.5,27.3,32.6,26.4,32.1,29.9,56,74,45,50
2016,06,26,18.1,17.4,24.1,30.0,18.8,23.2,21.9,72,82,64,70
2016,06,27,15.6,15.4,18.8,21.9,16.4,18.3,18.4,79,88,77,71
2016,06,28,14.2,10.8,20.3,26.4,18.8,25.3,23.0,53,60,44,56
2016,06,29,14.7,11.1,22.5,30.3,21.3,29.4,26.2,51,65,36,53
2016,06,30,19.1,15.9,24.7,30.3,24.0,29.8,24.1,63,65,52,71
2016,07,01,17.6,15.9,23.8,30.0,21.0,28.6,26.4,57,75,44,52
2016,07,02,17.6,14.8,24.5,31.4,24.1,29.6,23.3,59,66,48,64
2016,07,03,15.4,14.6,19.4,23.3,15.6,18.9,19.1,72,80,71,64
2016,07,04,14.1,11.2,19.6,25.1,19.5,24.0,22.9,51,56,47,51
2016,07,05,15.5,12.6,22.5,29.5,19.7,28.5,26.6,49,63,41,42
2016,07,06,19.5,17.0,23.2,26.8,21.9,24.5,21.3,43,53,38,39
2016,07,07,15.0,12.3,19.9,24.7,18.5,24.0,22.2,45,50,40,46
2016,07,08,13.3,10.0,21.0,28.6,19.2,27.0,25.0,56,64,46,57
2016,07,09,19.3,16.9,23.0,26.6,19.3,25.2,25.0,62,80,54,52
2016,07,10,16.8,13.7,23.7,30.6,21.1,29.5,27.8,50,62,40,47
2016,07,11,19.5,16.1,26.6,33.7,25.5,32.4,29.2,54,63,44,54
2016,07,12,20.0,18.4,24.7,29.4,21.7,28.7,20.6,76,86,54,89
2016,07,13,18.1,16.5,20.7,23.3,18.4,21.0,18.6,87,92,80,89
2016,07,14,12.5,12.1,15.6,18.6,13.3,16.6,15.9,79,88,71,77
2016,07,15,12.5,10.7,16.8,21.0,16.3,20.8,18.3,60,65,56,59
2016,07,16,14.8,13.3,16.9,18.9,15.1,18.2,17.3,62,71,56,60
2016,07,17,13.6,12.7,18.1,22.6,15.7,22.2,20.2,72,76,64,77
2016,07,18,18.4,15.9,23.2,27.9,21.3,27.0,25.1,58,72,56,47
2016,07,19,16.2,12.7,22.6,28.9,19.6,27.9,24.8,56,72,43,52
2016,07,20,17.0,14.1,22.4,27.7,20.8,26.3,24.8,54,66,47,50
2016,07,21,16.3,13.1,23.5,30.7,21.3,30.0,25.7,57,68,42,60
2016,07,22,18.8,17.7,24.0,29.1,21.1,26.7,26.4,64,82,56,55
2016,07,23,19.6,19.1,24.9,30.1,21.7,29.2,27.0,65,86,51,58
2016,07,24,19.7,18.6,24.4,29.1,22.2,27.6,26.9,67,82,61,59
2016,07,25,20.2,17.5,24.6,29.0,23.7,28.0,24.8,63,67,54,67
2016,07,26,21.3,19.1,25.5,29.6,23.9,28.7,24.6,63,71,47,70
2016,07,27,20.7,18.0,24.9,29.0,23.6,27.3,26.0,65,70,59,67
2016,07,28,18.4,17.4,22.7,27.0,19.7,26.2,23.2,71,85,60,68
2016,07,29,19.3,15.5,24.2,29.0,22.3,28.4,25.4,56,69,45,54
2016,07,30,17.9,14.3,25.0,32.0,22.2,31.6,28.6,52,71,34,50
2016,07,31,19.3,16.6,26.0,32.6,22.6,31.4,19.4,67,72,43,86
2016,08,01,18.3,16.8,21.3,24.3,19.6,23.9,22.0,58,76,47,52
2016,08,02,14.7,11.4,20.7,26.7,18.4,25.5,23.1,52,70,36,49
2016,08,03,17.8,16.6,23.2,28.5,18.7,27.1,25.6,61,81,46,55
2016,08,04,17.8,15.2,24.6,31.3,21.3,30.7,28.3,58,80,50,45
2016,08,05,17.2,18.2,22.8,28.4,21.2,20.7,17.3,78,66,75,92
2016,08,06,15.5,14.4,19.7,23.9,16.5,21.8,20.0,72,82,64,69
2016,08,07,16.5,12.8,21.4,26.2,18.9,24.9,23.0,56,69,43,56
2016,08,08,15.0,11.8,22.0,28.9,19.2,28.4,24.4,52,71,36,48
2016,08,09,15.4,12.1,21.7,28.0,19.2,24.0,17.3,72,75,55,86
2016,08,10,13.4,13.2,15.5,17.5,13.6,14.2,15.1,89,92,89,86
2016,08,11,11.5,9.3,15.9,20.2,12.9,19.0,15.0,60,72,45,63
2016,08,12,10.3,7.3,14.8,19.2,13.6,18.6,16.3,71,76,62,76
2016,08,13,15.6,14.7,20.4,25.1,17.5,23.9,21.9,71,85,59,69
2016,08,14,14.7,11.6,22.3,29.9,18.0,29.5,24.5,62,83,40,63
2016,08,15,17.6,15.3,21.7,25.7,19.4,23.9,21.5,62,73,49,64
2016,08,16,15.3,13.1,20.3,25.3,17.3,24.5,21.0,69,76,54,76
2016,08,17,15.5,14.4,19.7,23.8,17.2,22.2,19.6,56,70,44,55
2016,08,18,12.1,8.8,19.3,26.4,16.5,25.0,21.6,60,70,45,66
2016,08,19,15.2,12.4,21.0,26.8,18.3,25.5,22.6,65,76,55,64
2016,08,20,15.5,11.8,22.3,29.0,18.0,28.0,25.1,69,89,51,66
2016,08,21,16.0,18.6,20.6,25.1,19.2,19.9,18.0,82,94,76,76
2016,08,22,15.6,14.4,18.9,22.2,16.3,21.0,19.8,64,71,58,63
2016,08,23,16.0,13.0,21.3,26.6,18.0,25.8,23.5,54,66,41,56
2016,08,24,16.3,12.6,21.4,26.5,19.3,26.1,21.8,63,78,49,61
2016,08,25,13.9,10.5,20.5,27.1,17.5,26.3,22.9,60,78,47,54
2016,08,26,15.1,11.5,21.5,27.9,18.5,27.5,23.3,55,72,41,51
2016,08,27,14.5,10.7,22.3,30.0,17.1,29.6,25.7,59,80,44,54
2016,08,28,17.0,12.9,24.3,31.5,19.8,31.3,25.9,59,81,45,52
2016,08,29,18.6,16.0,23.0,27.4,20.1,27.1,22.5,66,76,51,71
2016,08,30,18.8,16.5,22.4,26.0,19.7,25.0,21.3,55,72,46,46
2016,08,31,13.1,9.4,19.4,25.6,15.8,24.8,21.1,49,60,40,48
2016,09,01,12.8,9.3,20.3,27.8,15.8,27.0,21.9,57,76,35,60
2016,09,02,18.4,14.5,23.0,27.5,21.6,26.9,20.4,61,67,47,68
2016,09,03,14.7,11.3,21.8,28.9,17.1,28.7,22.7,60,83,39,58
2016,09,04,16.6,13.2,23.6,30.5,18.2,30.0,24.8,55,84,29,53
2016,09,05,15.5,14.4,20.2,24.8,15.7,16.1,17.2,81,85,82,76
2016,09,06,13.4,12.8,15.4,17.4,13.7,16.2,16.5,88,89,88,87
2016,09,07,13.8,11.3,19.8,25.8,15.5,24.7,20.5,77,92,58,80
2016,09,08,14.7,12.2,21.3,27.8,16.9,27.0,22.6,69,91,49,66
2016,09,09,14.8,12.1,22.0,29.1,17.5,28.4,22.6,66,85,44,70
2016,09,10,15.6,12.5,22.4,29.1,17.8,28.8,22.3,66,87,46,65
2016,09,11,16.1,13.7,23.3,30.5,18.3,29.5,23.8,62,83,40,64
2016,09,12,16.3,13.2,23.3,30.3,18.7,29.9,23.2,63,84,42,62
2016,09,13,16.6,13.2,23.1,29.6,18.5,29.2,22.4,63,82,44,64
2016,09,14,17.0,13.6,22.5,28.0,18.9,27.8,21.5,62,83,45,58
2016,09,15,15.5,11.7,21.8,28.1,17.4,27.9,23.8,62,83,45,59
2016,09,16,16.3,13.4,22.0,27.7,17.5,27.2,22.3,71,91,54,67
2016,09,17,16.1,14.1,19.4,22.7,18.6,19.1,16.1,73,84,66,68
2016,09,18,15.2,13.6,18.8,22.4,16.3,21.2,18.8,64,70,54,69
2016,09,19,14.5,11.9,17.9,21.2,15.3,20.9,16.9,74,87,63,71
2016,09,20,13.0,11.7,15.7,18.4,13.1,16.8,14.1,57,68,49,54
2016,09,21,11.2,7.5,14.8,18.4,12.2,17.6,15.0,60,65,52,62
2016,09,22,11.3,9.0,15.0,18.6,11.8,17.3,12.1,63,82,41,65
2016,09,23,6.7,2.9,14.3,21.9,8.7,21.3,15.7,63,86,39,63
2016,09,24,9.7,6.1,16.1,22.4,11.4,22.0,15.2,64,86,40,66
2016,09,25,8.9,5.0,15.8,22.6,10.8,22.0,15.5,66,86,45,68
2016,09,26,10.4,7.3,16.1,21.7,11.6,20.9,14.6,70,84,50,77
2016,09,27,9.2,5.3,15.3,21.4,10.5,21.1,14.7,71,92,51,71
2016,09,28,9.6,5.9,16.6,23.6,10.8,23.3,18.8,67,92,44,65
2016,09,29,17.2,14.8,22.4,27.6,17.8,26.9,18.2,52,67,29,61
2016,09,30,11.8,8.1,19.6,27.4,13.7,27.1,20.2,59,85,34,59
2016,10,01,12.1,8.4,18.0,23.8,13.4,23.4,18.7,70,90,52,67
2016,10,02,13.2,10.0,16.0,18.7,14.1,17.4,15.6,83,88,75,85
2016,10,03,11.4,11.2,13.7,15.9,12.3,13.3,11.4,86,84,84,91
2016,10,04,10.2,9.6,11.2,12.1,10.3,11.9,11.4,81,92,91,60
2016,10,05,5.7,4.0,8.6,11.5,6.4,11.2,7.8,66,67,54,77
2016,10,06,6.5,5.9,7.8,9.0,7.1,8.6,8.2,89,88,88,91
2016,10,07,5.0,5.4,7.9,10.8,5.7,9.6,5.0,83,86,72,90
2016,10,08,2.7,-0.7,7.5,12.3,4.4,11.3,8.7,82,98,70,78
2016,10,09,7.4,3.0,10.5,13.6,8.4,13.0,8.0,77,83,60,87
2016,10,10,7.3,4.2,9.5,11.6,7.9,11.2,9.7,77,83,72,76
2016,10,11,6.5,5.3,8.1,9.7,6.8,8.8,6.9,79,84,73,80
2016,10,12,6.1,5.8,7.5,8.8,6.9,8.6,8.0,86,92,82,83
2016,10,13,7.9,7.3,9.4,10.8,8.0,10.3,9.8,80,85,76,80
2016,10,14,7.9,7.1,11.3,14.7,8.0,14.1,12.4,72,84,62,70
2016,10,15,8.6,7.8,12.6,16.6,9.1,16.5,12.0,77,81,64,87
2016,10,16,10.2,7.6,14.6,19.0,11.1,18.2,13.4,76,90,57,80
2016,10,17,6.1,2.2,9.8,13.4,6.8,9.5,11.4,91,88,93,92
2016,10,18,7.8,8.0,9.8,11.8,8.6,8.4,8.4,93,89,95,94
2016,10,19,8.3,8.2,9.9,11.4,8.7,11.2,10.5,93,92,91,97
2016,10,20,7.3,7.9,8.9,10.5,8.3,9.1,7.3,95,97,91,96
2016,10,21,5.3,3.2,7.8,10.2,5.4,10.1,6.4,91,98,79,96
2016,10,22,3.4,-0.6,8.2,12.9,4.9,12.3,7.1,81,94,59,91
2016,10,23,2.9,-0.7,6.9,10.9,5.7,9.1,9.5,90,96,84,90
2016,10,24,7.9,7.4,10.8,13.6,8.0,11.1,10.6,92,93,88,96
2016,10,25,9.0,5.4,13.2,17.4,11.9,17.3,14.0,87,97,72,91
2016,10,26,10.4,10.8,12.4,14.4,11.4,14.0,10.4,80,86,73,81
2016,10,27,7.8,6.3,10.3,12.8,7.8,12.2,9.2,75,80,74,71
2016,10,28,5.3,1.2,10.1,14.8,6.5,14.1,11.9,79,96,68,72
2016,10,29,10.2,9.4,11.6,12.9,10.3,12.5,10.9,77,94,69,67
2016,10,30,8.7,6.8,10.4,12.1,9.1,11.4,9.3,64,62,63,68
2016,10,31,4.6,0.6,8.6,12.5,4.7,12.0,6.2,71,85,52,77
2016,11,01,4.6,0.6,9.9,15.1,8.4,14.8,8.5,65,78,42,76
2016,11,02,6.2,2.7,9.1,12.0,10.9,7.6,7.0,82,73,89,83
2016,11,03,3.6,3.2,6.4,9.1,4.5,8.6,3.7,68,85,48,72
2016,11,04,-1.3,-5.0,2.2,5.6,-0.9,5.0,5.5,85,92,86,76
2016,11,05,2.4,-0.3,5.0,7.6,2.9,6.4,7.5,86,90,82,87
2016,11,06,5.5,2.9,7.1,8.7,7.8,7.5,5.5,92,94,91,90
2016,11,07,2.6,0.3,5.0,7.4,3.4,7.0,4.3,79,89,69,80
2016,11,08,-0.4,-4.7,2.3,5.0,0.3,4.7,2.4,83,96,74,80
2016,11,09,-1.4,-5.6,3.0,7.3,0.4,6.4,0.6,76,90,54,84
2016,11,10,-0.4,-3.3,4.8,10.0,1.5,9.6,6.4,78,95,64,75
2016,11,11,1.3,-1.4,3.9,6.5,1.7,4.8,5.0,90,95,88,88
2016,11,12,1.1,0.4,3.2,5.2,1.4,2.8,2.1,82,91,80,74
2016,11,13,0.1,-1.6,2.0,3.9,0.8,3.4,1.3,61,72,50,61
2016,11,14,-0.7,-3.1,1.7,4.1,-0.2,4.0,-0.4,79,80,68,89
2016,11,15,-4.5,-8.3,-0.8,2.9,-4.2,2.2,1.3,84,94,75,82
2016,11,16,1.2,0.2,2.3,3.3,1.8,3.2,3.1,96,97,96,96
2016,11,17,3.0,3.0,4.1,5.2,3.2,4.7,5.1,94,97,94,92
2016,11,18,2.8,3.1,4.3,5.7,3.1,5.1,3.1,96,97,92,98
2016,11,19,2.7,-0.3,8.7,14.7,4.9,14.4,9.6,83,96,75,77
2016,11,20,6.7,5.7,10.4,14.1,7.5,13.8,12.1,75,79,69,76
2016,11,21,8.4,4.6,11.9,15.4,9.5,15.2,12.3,80,92,71,78
2016,11,22,9.0,5.8,13.4,17.7,9.5,17.4,11.1,79,91,65,82
2016,11,23,6.6,2.5,9.0,11.3,7.0,9.2,9.4,85,89,82,83
2016,11,24,5.7,6.1,7.6,9.4,6.3,6.2,6.2,95,93,95,97
2016,11,25,6.2,6.2,6.7,7.2,6.5,7.1,7.2,97,98,96,98
2016,11,26,6.3,6.2,8.1,9.9,6.8,9.6,8.3,88,94,80,90
2016,11,27,5.1,7.1,7.6,10.1,7.9,8.0,5.3,71,77,73,63
2016,11,28,0.6,-0.3,3.0,5.3,1.2,3.0,0.6,65,69,62,64
2016,11,29,-1.9,-4.1,0.5,2.9,-1.8,2.4,-0.1,66,77,56,64
2016,11,30,-2.9,-7.2,0.7,4.3,-2.5,4.0,3.9,57,70,47,53
2016,12,01,0.8,0.1,3.0,5.2,1.5,5.1,5.1,73,92,62,64
2016,12,02,3.2,4.2,4.7,6.2,5.6,5.7,3.2,66,72,60,65
2016,12,03,-1.2,-5.2,1.6,4.3,-0.9,4.0,-1.1,74,82,58,82
2016,12,04,-4.8,-9.0,-2.0,0.8,-4.6,0.6,-2.5,89,94,80,93
2016,12,05,-3.6,-7.1,-1.9,-0.1,-3.4,-0.3,-3.0,89,92,84,92
2016,12,06,-3.1,-7.1,-1.1,0.9,-1.8,0.7,-0.8,83,91,75,82
2016,12,07,-2.2,-5.4,0.8,3.8,-1.7,3.4,0.1,82,91,70,86
2016,12,08,-2.2,-5.4,-1.0,0.2,-1.4,-0.5,-1.1,92,94,89,94
2016,12,09,-2.8,-3.5,4.3,11.4,-2.7,9.9,8.1,67,100,39,62
2016,12,10,6.6,2.2,10.2,13.7,8.7,12.7,10.5,59,66,50,61
2016,12,11,6.9,1.3,8.8,10.7,7.8,8.7,7.1,63,49,66,73
2016,12,12,4.4,3.4,6.1,7.7,5.7,7.0,4.4,79,79,81,76
2016,12,13,-3.9,-7.2,0.3,4.4,-3.8,1.5,-0.8,66,78,48,72
2016,12,14,-1.8,-3.2,0.0,1.8,-0.9,0.7,1.5,87,80,88,93
2016,12,15,1.1,-0.9,3.2,5.3,2.0,3.6,2.6,72,76,72,67
2016,12,16,-0.8,-3.4,1.3,3.4,-0.5,3.1,-0.8,83,91,69,90
2016,12,17,-3.6,-7.3,-2.0,-0.4,-2.6,-0.7,-1.6,91,94,87,92
2016,12,18,-2.0,-5.4,-0.1,1.9,-0.1,1.8,0.9,89,88,84,94
2016,12,19,-0.6,-0.5,0.2,0.9,-0.5,0.5,-0.3,95,96,94,94
2016,12,20,-3.4,-2.2,-1.9,-0.3,-2.6,-2.8,-3.3,98,98,98,97
2016,12,21,-3.9,-3.6,-3.5,-3.0,-3.7,-3.1,-3.2,96,96,97,96
2016,12,22,-3.9,-3.6,-3.3,-2.7,-3.7,-3.2,-2.8,93,95,92,92
2016,12,23,-3.0,-2.7,-0.6,1.9,-2.6,1.7,0.6,93,95,91,93
2016,12,24,-0.2,-0.1,3.2,6.6,-0.2,4.1,6.6,88,96,82,86
2016,12,25,5.6,2.7,7.1,8.6,6.2,7.9,8.6,75,79,73,72
2016,12,26,8.5,6.9,10.4,12.2,9.9,11.7,10.5,75,76,74,76
2016,12,27,3.8,2.2,7.2,10.5,4.1,5.8,5.1,66,67,60,71
2016,12,28,2.9,2.3,4.6,6.3,3.5,5.3,3.0,76,90,71,68
2016,12,29,-1.1,-3.5,1.0,3.1,-0.3,3.0,-0.2,72,76,62,77
2016,12,30,-5.3,-8.9,-1.4,2.5,-5.1,2.1,-1.9,76,93,64,71
2016,12,31,-6.1,-9.7,-1.0,4.1,-5.8,3.6,-1.1,79,94,57,85
2017,01,01,-6.2,-9.5,-3.7,-1.1,-6.0,-3.9,-4.0,93,94,91,95
2017,01,02,-7.2,-7.5,-1.0,5.3,-6.8,4.7,0.2,78,93,58,83
2017,01,03,-0.7,-3.3,1.1,2.8,-0.1,2.5,0.9,67,75,61,66
2017,01,04,0.9,-0.1,2.9,4.8,3.3,3.7,2.7,69,59,72,76
2017,01,05,-3.2,-0.8,-0.1,3.1,0.4,-1.2,-3.2,60,69,53,58
2017,01,06,-7.1,-6.8,-5.2,-3.2,-5.8,-4.8,-7.1,61,62,53,69
2017,01,07,-9.7,-10.3,-7.2,-4.6,-9.2,-4.7,-6.6,56,66,40,62
2017,01,08,-7.5,-7.5,-5.7,-3.8,-7.1,-4.7,-7.2,86,90,79,88
2017,01,09,-7.2,-11.1,-4.8,-2.4,-3.5,-2.7,-3.4,78,78,81,75
2017,01,10,-8.1,-6.8,-5.7,-3.2,-6.4,-6.5,-8.1,68,84,60,59
2017,01,11,-12.6,-16.0,-8.2,-3.7,-12.4,-4.0,-4.3,67,82,55,64
2017,01,12,-4.6,-5.9,1.4,7.4,2.8,6.0,4.5,75,79,66,80
2017,01,13,0.4,-1.0,3.2,6.0,2.8,5.1,1.8,70,79,54,76
2017,01,14,-0.7,-1.4,1.1,2.8,0.0,2.2,2.0,73,66,85,69
2017,01,15,-0.2,-1.7,1.5,3.2,0.0,2.6,-0.1,69,73,61,72
2017,01,16,-3.7,-7.5,-1.9,0.0,-2.7,-0.3,-1.8,78,85,71,78
2017,01,17,-3.4,-4.5,-2.0,-0.6,-2.5,-0.8,-1.7,72,77,68,70
2017,01,18,-4.4,-4.1,-3.1,-1.7,-3.4,-1.8,-4.4,72,74,66,77
2017,01,19,-8.8,-11.2,-6.1,-3.4,-8.8,-3.8,-6.1,78,87,68,80
2017,01,20,-10.5,-12.4,-7.0,-3.4,-10.2,-3.6,-5.6,82,90,71,84
2017,01,21,-8.9,-11.2,-5.6,-2.2,-8.8,-3.2,-4.4,82,90,74,81
2017,01,22,-7.1,-10.0,-3.0,1.1,-6.9,1.0,-1.8,72,90,60,66
2017,01,23,-5.4,-5.7,-3.6,-1.7,-4.7,-4.7,-5.2,86,87,86,86
2017,01,24,-6.3,-6.0,-5.4,-4.5,-6.0,-5.0,-4.7,81,90,78,76
2017,01,25,-4.7,-4.6,-2.5,-0.2,-2.9,-0.5,-0.5,76,78,75,76
2017,01,26,-2.3,-2.6,-0.3,1.7,-2.0,1.5,-0.9,70,76,61,72
2017,01,27,-4.5,-5.7,-2.7,-0.8,-3.9,-2.6,-4.0,82,80,81,86
2017,01,28,-5.8,-5.2,-4.9,-4.0,-5.3,-5.0,-5.0,89,89,88,89
2017,01,29,-5.6,-5.3,-5.1,-4.6,-5.5,-4.8,-5.4,90,93,87,90
2017,01,30,-7.6,-6.4,-6.5,-5.3,-6.5,-5.9,-7.5,93,95,92,93
2017,01,31,-8.0,-7.7,-6.1,-4.2,-7.0,-5.2,-4.3,90,89,92,88
2017,02,01,-4.3,-4.5,-2.7,-1.0,-3.0,-1.1,-1.1,92,94,87,96
2017,02,02,-1.3,-1.2,-0.4,0.6,-1.1,0.5,-0.5,95,96,91,97
2017,02,03,-0.5,-0.3,0.7,1.9,0.0,1.8,1.0,97,98,92,100
2017,02,04,0.0,-0.9,2.9,5.7,0.3,5.6,2.5,89,94,78,94
2017,02,05,1.6,0.8,6.9,12.1,5.6,11.1,5.2,62,72,41,74
2017,02,06,2.1,-0.1,3.7,5.2,3.2,3.4,2.3,93,96,92,91
2017,02,07,0.3,0.0,2.1,3.9,0.5,3.3,0.6,73,85,63,72
2017,02,08,-2.3,-3.9,-0.9,0.6,-1.5,-1.6,-2.3,75,80,71,73
2017,02,09,-3.6,-3.4,-1.7,0.3,-3.5,0.2,-0.6,79,84,74,80
2017,02,10,-0.7,-0.9,0.9,2.4,0.2,1.7,1.5,72,88,64,65
2017,02,11,-0.5,-1.3,1.3,3.1,-0.4,1.5,1.4,79,84,79,75
2017,02,12,0.1,-1.1,1.7,3.3,0.3,2.7,2.2,72,79,68,68
2017,02,13,-2.5,-6.0,1.0,4.4,-2.5,4.3,0.7,74,90,61,72
2017,02,14,-3.1,-5.9,1.4,5.9,-3.0,5.3,1.7,80,90,68,83
2017,02,15,-2.8,-6.2,3.5,9.7,-2.7,9.2,3.7,67,94,46,61
2017,02,16,-2.3,-5.7,1.2,4.7,-2.3,4.4,-0.2,88,94,73,96
2017,02,17,-2.0,-1.9,2.1,6.2,-2.0,4.8,4.3,90,98,86,85
2017,02,18,3.6,2.1,5.0,6.3,4.2,6.2,3.8,84,86,79,88
2017,02,19,-1.6,-5.1,2.3,6.1,-1.5,5.6,2.1,89,97,80,89
2017,02,20,0.0,-3.6,4.7,9.4,3.6,8.7,4.8,77,82,66,82
2017,02,21,3.9,0.8,7.7,11.4,8.6,10.4,10.5,78,81,80,73
2017,02,22,5.9,2.2,10.4,14.8,7.2,14.3,11.6,74,96,60,66
2017,02,23,10.5,8.5,14.7,18.8,11.5,18.4,11.9,52,66,30,60
2017,02,24,6.5,3.0,11.2,15.9,8.1,10.7,6.5,54,71,39,53
2017,02,25,0.9,-2.4,5.4,9.8,1.0,8.8,4.8,55,73,38,55
2017,02,26,0.0,-2.6,5.1,10.1,1.1,9.4,8.8,56,75,46,46
2017,02,27,-0.5,-3.9,6.6,13.6,0.0,11.0,11.1,57,86,47,37
2017,02,28,2.3,-1.2,6.9,11.5,2.7,11.3,8.7,63,76,51,62
2017,03,01,5.7,5.0,8.8,11.9,5.8,11.3,8.2,50,65,38,48
2017,03,02,3.3,-0.4,8.4,13.4,5.6,12.3,9.8,57,81,47,43
2017,03,03,2.9,-1.6,9.0,15.1,3.9,14.8,10.6,52,61,34,60
2017,03,04,5.0,1.7,12.8,20.6,5.3,20.1,15.0,53,85,28,47
2017,03,05,8.9,6.6,12.0,15.0,10.7,13.0,8.9,59,55,43,80
2017,03,06,4.5,0.2,8.4,12.3,7.0,11.7,9.2,54,68,38,55
2017,03,07,3.8,0.5,7.4,10.9,5.1,8.7,6.9,72,79,65,72
2017,03,08,3.4,1.9,7.8,12.1,3.5,11.1,6.7,61,76,46,62
2017,03,09,3.9,0.3,8.7,13.4,7.8,13.3,11.0,71,88,55,71
2017,03,10,5.7,3.9,8.4,11.0,6.6,7.1,6.8,70,70,74,66
2017,03,11,4.6,3.2,7.8,10.9,5.3,10.2,8.3,54,71,42,48
2017,03,12,2.9,1.4,5.8,8.6,3.0,7.2,6.7,59,74,49,55
2017,03,13,0.8,-2.7,6.2,11.5,1.2,10.5,6.4,62,78,47,62
2017,03,14,1.4,-2.7,7.4,13.4,3.4,12.5,9.9,58,78,42,55
2017,03,15,6.1,1.4,9.7,13.2,9.0,12.6,11.7,58,62,57,55
2017,03,16,5.5,1.7,11.4,17.3,7.6,16.5,13.1,47,69,25,46
2017,03,17,3.5,0.6,12.0,20.5,4.8,20.0,13.8,53,75,32,53
2017,03,18,6.8,4.0,10.3,13.8,7.7,10.3,10.1,77,86,72,73
2017,03,19,5.5,4.9,8.6,11.6,6.0,9.0,11.4,83,81,86,83
2017,03,20,10.9,8.2,14.3,17.6,11.5,16.8,13.2,64,74,52,66
2017,03,21,7.6,4.6,12.9,18.2,11.1,17.6,14.4,61,76,46,62
2017,03,22,7.0,8.0,10.7,14.4,10.9,8.4,7.0,77,76,78,77
2017,03,23,4.4,1.4,7.7,11.0,5.6,10.2,7.6,80,87,71,83
2017,03,24,6.3,2.7,9.4,12.4,8.5,11.2,10.2,70,80,66,64
2017,03,25,4.8,1.7,9.6,14.4,6.1,13.1,9.2,51,67,37,49
2017,03,26,4.3,2.5,8.2,12.0,5.2,11.4,7.3,46,64,28,46
2017,03,27,0.8,-3.5,8.3,15.7,2.9,14.0,10.4,48,71,31,41
2017,03,28,2.7,-1.3,12.1,21.5,5.6,19.8,14.6,41,55,24,45
2017,03,29,10.7,5.4,16.6,22.5,14.3,22.3,17.3,40,44,33,44
2017,03,30,14.0,11.9,17.3,20.5,14.1,18.4,15.7,51,55,44,53
2017,03,31,7.5,3.6,14.9,22.3,9.2,21.8,18.0,54,76,38,47
2017,04,01,10.2,5.8,17.0,23.7,12.4,22.8,19.3,44,58,32,41
2017,04,02,8.3,4.3,16.5,24.6,11.5,23.1,18.6,44,62,33,37
2017,04,03,8.9,3.9,15.5,22.0,12.6,20.7,16.7,54,64,43,54
2017,04,04,9.7,6.5,14.0,18.2,11.0,17.9,14.1,57,72,46,53
2017,04,05,9.0,8.1,11.7,14.3,9.0,13.1,12.4,70,83,64,62
2017,04,06,6.6,5.3,9.8,13.0,7.7,10.9,9.4,48,59,42,44
2017,04,07,5.6,4.7,7.6,9.5,5.7,7.6,8.3,87,83,92,87
2017,04,08,8.2,7.3,11.8,15.4,10.4,14.0,13.6,67,76,65,60
2017,04,09,5.5,0.8,12.3,19.0,8.9,18.1,13.7,60,84,41,55
2017,04,10,6.0,1.0,14.4,22.8,9.5,21.2,17.8,57,76,44,51
2017,04,11,9.3,7.7,13.7,18.0,9.3,13.3,10.9,53,66,44,48
2017,04,12,4.7,0.5,11.2,17.7,7.9,16.9,15.1,50,63,39,48
2017,04,13,9.9,9.5,12.5,15.1,11.2,12.5,10.0,78,87,74,72
2017,04,14,9.4,6.6,12.3,15.2,10.5,13.9,11.1,63,72,50,68
2017,04,15,6.2,1.0,11.6,16.9,9.8,15.7,14.4,62,79,48,58
2017,04,16,8.3,6.3,11.4,14.5,8.8,12.1,8.3,61,76,38,68
2017,04,17,5.9,3.3,8.9,11.9,6.5,9.6,7.5,82,86,70,91
2017,04,18,3.8,1.8,7.3,10.7,5.4,9.5,4.5,74,79,57,87
2017,04,19,0.9,0.3,2.7,4.5,1.0,1.5,1.4,92,88,93,95
2017,04,20,1.4,0.1,3.5,5.5,2.3,4.8,4.1,56,63,53,51
2017,04,21,1.8,-2.2,7.4,12.9,3.9,12.3,9.3,50,57,44,50
2017,04,22,5.6,4.7,9.8,14.0,10.2,12.9,5.6,64,49,54,90
2017,04,23,5.3,2.7,8.6,11.9,6.1,10.0,9.1,57,71,52,48
2017,04,24,3.4,-2.3,10.1,16.7,7.8,14.3,13.5,50,55,46,50
2017,04,25,4.5,0.5,13.4,22.2,9.1,21.1,16.2,60,80,42,58
2017,04,26,8.6,5.6,12.9,17.2,10.3,15.7,8.9,75,81,64,79
2017,04,27,5.5,5.4,7.3,9.0,5.8,7.7,7.3,87,92,80,89
2017,04,28,4.3,4.6,5.8,7.3,4.4,6.2,5.9,88,92,87,84
2017,04,29,3.9,1.7,9.1,14.2,7.0,13.2,10.4,59,74,44,60
2017,04,30,2.7,-1.8,9.8,16.8,7.8,16.5,13.0,55,73,41,50
2017,05,01,9.6,7.9,13.6,17.6,9.7,16.6,15.3,59,71,50,55
